Lyon/Bron,France,LYN,LFLY,5971,45.72719955,4.944270134
Tours/Val de Loire (Loire Valley),France,TUF,LFOT,7887,47.43220139,0.727605999
Nîmes/Garons,France,FNI,LFTW,8005,43.75740051,4.416349888
Marseille,France,MRS,LFML,11483,43.43927192,5.221424103
Lille/Lesquin,France,LIL,LFQQ,9268,50.563332,3.086886
Béziers/Vias,France,BZR,LFMU,5971,43.32350159,3.353899956
Bourges,France,BOU,LFLD,5085,47.05810165,2.370280027
Kozani,Greece,KZI,LGKZ,5978,40.28609848,21.84079933
Auxerre/Branches,France,AUF,LFLA,5413,47.85020065,3.49710989
La Baule-Escoublac,France,LBY,LFRE,3117,47.28939819,-2.346390009
Granville,France,GFR,LFRF,3150,48.8830986,-1.564170003
Toussus-le-Noble,France,TNF,LFPN,3609,48.75189972,2.106189966
Kalamata,Greece,KLX,LGKL,9260,37.06829834,22.02549934
Mytilene,Greece,MJT,LGMT,7894,39.05670166,26.59830093
Cherbourg/Maupertus,France,CER,LFRC,8005,49.65010071,-1.470280051
Kos Island,Greece,KGS,LGKO,7841,36.79330063,27.0916996
Laval/Entrammes,France,LVA,LFOV,5020,48.03139877,-0.742986023
Souda,Greece,CHQ,LGSA,10982,35.53170013,24.14970016
Patras,Greece,GPA,LGRX,10999,38.1511,21.4256
Metz / Nancy,France,ETZ,LFJL,8202,48.98210144,6.251319885
Épinal/Mirecourt,France,EPL,LFSG,8858,48.325001,6.06998
Angers/Marcé,France,ANE,LFJR,5906,47.560299,-0.312222
Rodez/Marcillac,France,RDZ,LFCR,6693,44.40790176,2.482670069
Nevers/Fourchambault,France,NVS,LFQG,5348,47.00260162,3.113329887
Le Puy/Loudes,France,LPY,LFHP,4570,45.08069992,3.7628901
Crete Island,Greece,JSH,LGST,6804,35.21609879,26.10129929
Paris Le Bourget,France,LBG,LFPB,9843,48.9693985,2.441390038
Rouen/Vallée de Seine,France,URO,LFOP,5577,49.38420105,1.174800038
Lorient/Lann/Bihoué,France,LRT,LFRH,7884,47.76060104,-3.440000057
Paris Charles de Gaulle,France,CDG,LFPG,13829,49.012798,2.55
Le Mans/Arnage,France,LME,LFRM,4658,47.94860077,0.201666996
Roanne/Renaison,France,RNE,LFLO,4790,46.05830002,4.00138998
Le Castellet,France,CTT,LFMQ,5741,43.25249863,5.785190105
Maubeuge/Élesmes,France,XME,LFQJ,4265,50.3105011,4.033120155
Bastia/Poretta,France,BIA,LFKB,8266,42.55270004,9.483730316
Vannes/Meucon,France,VNE,LFRV,5020,47.72330093,-2.71855998
Cannes/Mandelieu,France,CEQ,LFMD,5282,43.542,6.95348
Dijon/Longvic,France,DIJ,LFSD,7874,47.268902,5.09
Samos Island,Greece,SMI,LGSM,6706,37.68999863,26.9116993
Dole/Tavaux,France,DLE,LFGJ,7318,47.042686,5.435063
Annecy/Meythet,France,NCY,LFLP,5348,45.9308333,6.1063889
Kerkyra Island,Greece,CFU,LGKR,7792,39.60189819,19.9116993
Charleville-Mézières,France,XCZ,LFQV,4921,49.78390121,4.647079945
Mykonos Island,Greece,JMK,LGMK,6244,37.43510056,25.34810066
Skiathos,Greece,JSI,LGSK,5341,39.17710114,23.50370026
Thessaloniki,Greece,SKG,LGTS,8005,40.5196991,22.97089958
Budapest,Hungary,BUD,LHBP,12162,47.42976,19.261093
Santorini Island,Greece,JTR,LGSR,6972,36.39920044,25.47929955
Sármellék,Hungary,SOB,LHSM,8202,46.686391,17.159084
Debrecen,Hungary,DEB,LHDC,8196,47.48889923,21.61529922
Châteauroux/Déols,France,CHR,LFLX,11483,46.860278,1.721111
Crotone,Italy,CRV,LIBC,6562,38.9972,17.0802
Grenoble/Saint-Geoirs,France,GNB,LFLS,10007,45.36289978,5.329370022
Kavala,Greece,KVA,LGKV,9844,40.91329956,24.61919975
Lannion,France,LAI,LFRO,5577,48.754398,-3.47166
Bari,Italy,BRI,LIBD,9252,41.138901,16.760599
Foggia,Italy,FOG,LIBF,4724,41.432899,15.535
Pécs-Pogány,Hungary,PEV,LHPP,4922,45.990898,18.240996
Catania,Italy,CTA,LICC,7989,37.466801,15.0664
Grottaglie,Italy,TAR,LIBG,10499,40.517502,17.4032
Pescara,Italy,PSR,LIBP,7933,42.431702,14.1811
Lampedusa,Italy,LMP,LICD,5906,35.497898,12.6181
Lamezia Terme (CZ),Italy,SUF,LICA,7920,38.905399,16.2423
Comiso,Italy,CIY,LICB,8070,36.994601,14.607182
Zakynthos Island,Greece,ZTH,LGZA,7310,37.7509,20.8843
Brindisi,Italy,BDS,LIBR,10000,40.6576,17.947001
Pantelleria (TP),Italy,PNL,LICG,5495,36.816502,11.9689
Bergamo,Italy,BGY,LIME,9636,45.673901,9.70417
Arbatax,Italy,TTB,LIET,3898,39.9188,9.68298
Reggio Calabria,Italy,REG,LICR,6549,38.071201,15.6516
Alghero,Italy,AHO,LIEA,9843,40.632099,8.29077
Olbia (SS),Italy,OLB,LIEO,8025,40.898701,9.51763
Cagliari,Italy,CAG,LIEE,9196,39.251499,9.05428
Palermo,Italy,PMO,LICJ,10912,38.175999,13.091
Parma,Italy,PMF,LIMP,6962,44.824501,10.2964
Aosta,Italy,AOT,LIMW,4088,45.738499,7.36872
Milan Linate,Italy,LIN,LIML,8005,45.445099,9.27674
Albenga (SV),Italy,ALL,LIMG,4688,44.050598,8.12743
Trapani (TP),Italy,TPS,LICT,8852,37.9114,12.488
Genova,Italy,GOA,LIMJ,9564,44.4133,8.8375
Torino,Italy,TRN,LIMF,10827,45.200802,7.64963
Milan Malpensa,Italy,MXP,LIMC,12861,45.6306,8.72811
Rome Leonardo d. V.,Italy,FCO,LIRF,12795,41.8002778,12.2388889
Vila Baleira,Portugal,PXO,LPPS,9861,33.07339859,-16.35000038
Tuzla,Bosnia and Herzegovina,TZL,LQTZ,8152,44.45869827,18.72480011
Linz,Austria,LNZ,LOWL,9843,48.2332,14.1875
Cascais,Portugal,CAT,LPCS,3969,38.724998,-9.35523
Pico Island,Portugal,PIX,LPPI,5725,38.554298,-28.441299
Eilat Int,Israel,VDA,LLOV,9843,29.94029999,34.93579865
Salzburg,Austria,SZG,LOWS,9022,47.79330063,13.00430012
Iaşi,Romania,IAS,LRIA,5841,47.17850113,27.62059975
Innsbruck,Austria,INN,LOWI,6562,47.260201,11.344
Bolzano,Italy,BZO,LIPB,4255,46.460201,11.3264
Faro,Portugal,FAO,LPFR,8169,37.01440048,-7.965909958
Praia da Vitória,Portugal,TER,LPLA,10870,38.761799,-27.090799
Masada,Israel,MTZ,LLMZ,3937,31.32819939,35.3885994
Craiova,Romania,CRA,LRCV,8203,44.31809998,23.8885994
Siena,Italy,SAY,LIQS,4570,43.256302,11.255
Ostrava,Czechia,OSR,LKMT,11484,49.69630051,18.11109924
Montichiari (BS),Italy,VBS,LIPO,9810,45.428902,10.3306
Uherské Hradiště,Czechia,UHE,LKKU,6562,49.02939987,17.43969917
Perugia,Italy,PEG,LIRZ,5564,43.095901,12.5132
Ancona,Italy,AOI,LIPY,9718,43.616299,13.3623
Zurich,Switzerland,ZRH,LSZH,12139,47.464699,8.54917
Marina  Di Campo,Italy,EBA,LIRJ,3114,42.7603,10.2394
Santa Cruz das Flores,Portugal,FLW,LPFL,4593,39.45529938,-31.13139915
Graz,Austria,GRZ,LOWG,9842,46.99110031,15.43959999
Arad,Romania,ARW,LRAR,6562,46.17660141,21.26199913
Forlì (FC),Italy,FRL,LIPK,7907,44.194801,12.0701
Viseu,Portugal,VSE,LPVZ,4015,40.725498,-7.88899
Satu Mare,Romania,SUJ,LRSM,8160,47.70330048,22.88570023
Bologna,Italy,BLQ,LIPE,9186,44.5354,11.2887
Cuneo,Italy,CUF,LIMZ,6903,44.547001,7.62322
Nápoli,Italy,NAP,LIRN,8622,40.886002,14.2908
Sibiu,Romania,SBZ,LRSB,6562,45.78559875,24.09129906
Caransebes,Romania,CSB,LRCS,6562,45.41999817,22.25329971
Venice,Italy,VCE,LIPZ,10827,45.505299,12.3519
Funchal,Portugal,FNC,LPMA,9110,32.697899,-16.7745
Bacău,Romania,BCM,LRBC,8203,46.52190018,26.9102993
Ponta Delgada,Portugal,PDL,LPPD,8192,37.74119949,-25.69790077
Constanta,Romania,CND,LRCK,11483,44.36220169,28.48830032
Treviso,Italy,TSF,LIPH,7941,45.648399,12.1944
Samedan,Switzerland,SMV,LSZS,5905,46.53409958,9.884110451
Lisbon,Portugal,LIS,LPPT,12484,38.7813,-9.13592
Grenchen,Switzerland,ZHI,LSZG,3281,47.181599,7.41719
Vodochody,Czechia,VOD,LKVO,8203,50.216599,14.3958
Sarajevo,Bosnia and Herzegovina,SJJ,LQSA,8666,43.82460022,18.3314991
Bragança,Portugal,BGC,LPBG,5600,41.8578,-6.70713
Lugano,Switzerland,LUG,LSZA,4429,46.00429916,8.910579681
Banja Luka,Bosnia and Herzegovina,BNX,LQBK,8213,44.94139862,17.29750061
Vila Real,Portugal,VRL,LPVR,3107,41.2743,-7.72047
Baia Mare,Romania,BAY,LRBM,7054,47.660598,23.467252
Firenze,Italy,FLR,LIRQ,5425,43.810001,11.2051
Luqa,Malta,MLA,LMML,11627,35.857498,14.4775
Maribor,Slovenia,MBX,LJMB,8202,46.47990036,15.68610001
Portimão,Portugal,PRM,LPPM,2819,37.1493,-8.58396
Tulcea,Romania,TCE,LRTC,6517,45.0625,28.71430016
Rome Ciampino,Italy,CIA,LIRA,7242,41.7994,12.5949
Brno,Czechia,BRQ,LKTB,8694,49.15129852,16.69440079
Beja,Portugal,BYJ,LPBJ,11319,38.078899,-7.9324
Timişoara,Romania,TSR,LRTR,11483,45.80989838,21.33790016
Karlovy Vary,Czechia,KLV,LKKV,7054,50.20299911,12.91499996
Porto,Portugal,OPO,LPPR,11417,41.24810028,-8.681389809
Rimini,Italy,RMI,LIPR,9828,44.020302,12.6117
Geneva,Switzerland,GVA,LSGG,12795,46.23809814,6.108950138
Bucharest Henri Coanda,Romania,OTP,LROP,11484,44.5711111,26.085
Prague,Czechia,PRG,LKPR,12189,50.1008,14.26
Pardubice,Czechia,PED,LKPD,8203,50.01340103,15.73859978
Vila do Porto,Portugal,SMA,LPAZ,10000,36.97140121,-25.17060089
Ankara,Turkey,ESB,LTAC,12303,40.12810135,32.99509811
Klagenfurt am Wörthersee,Austria,KLU,LOWK,8924,46.642502,14.3377
Altenrhein,Switzerland,ACH,LSZR,4921,47.48500061,9.560770035
Mostar,Bosnia and Herzegovina,OMO,LQMO,7874,43.28290176,17.84589958
Gaziantep,Turkey,GZT,LTAJ,9843,36.94720078,37.47869873
Cluj-Napoca,Romania,CLJ,LRCL,6693,46.78519821,23.68619919
Velas,Portugal,SJZ,LPSJ,4633,38.66550064,-28.17580032
Eilat Raymon,Israel,ETM,LLER,11811,29.723694,35.011416
Vienna,Austria,VIE,LOWW,11811,48.11029816,16.56970024
Rosh Pina,Israel,RPN,LLIB,3655,32.98099899,35.57189941
Oradea,Romania,OMR,LROD,5906,47.02529907,21.90250015
Pisa,Italy,PSA,LIRP,9820,43.683899,10.3927
Afyonkarahisar,Turkey,AFY,LTAH,12008,38.72639847,30.60110092
Adana,Turkey,ADA,LTAF,9022,36.98220062,35.28039932
Bucharest Baneasa,Romania,BBU,LRBS,10499,44.50320053,26.10210037
Tokat,Turkey,TJK,LTAW,5298,40.30743027,36.36740875
Santa Cruz da Graciosa,Portugal,GRW,LPGR,4529,39.09220123,-28.02980042
Kayseri,Turkey,ASR,LTAU,9841,38.770401,35.49539948
Verona,Italy,VRN,LIPX,10064,45.395699,10.8885
Portoroz,Slovenia,POW,LJPZ,3939,45.47340012,13.61499977
Padova,Italy,QPA,LIPU,3681,45.395802,11.8479
Malatya,Turkey,MLX,LTAT,10990,38.43529892,38.0909996
Salerno,Italy,QSR,LIRI,4577,40.620399,14.9113
Suceava,Romania,SCV,LRSV,5906,47.6875,26.35409927
Konya,Turkey,KYA,LTAN,10984,37.979,32.561901
Horta,Portugal,HOR,LPHR,5233,38.51990128,-28.71590042
Braga,Portugal,BGZ,LPBR,3117,41.58710098,-8.445139885
Trieste,Italy,TRS,LIPQ,9843,45.827499,13.4722
Sion,Switzerland,SIR,LSGS,6562,46.21960068,7.326759815
Balikesir,Turkey,BZI,LTBF,9810,39.61930084,27.9260006
Bern,Switzerland,BRN,LSZB,5676,46.91410065,7.497149944
Denizli,Turkey,DNZ,LTAY,9842,37.78559875,29.70129967
Haifa,Israel,HFA,LLHA,4324,32.80939865,35.04309845
Istanbul Atatürk,Turkey,ISL,LTBA,9843,40.976898,28.8146
Tel Aviv Ben G.,Israel,TLV,LLBG,13327,32.01139832,34.88669968
Tel Aviv Sde,Israel,SDV,LLSD,5712,32.11470032,34.78219986
Ljubljana,Slovenia,LJU,LJLJ,10827,46.223701,14.4576
Târgu Mures,Romania,TGM,LRTM,6562,46.46770096,24.41250038
Antalya,Turkey,AYT,LTAI,11155,36.898701,30.800501
Izmir,Turkey,IGL,LTBL,9821,38.51300049,27.01009941
Bursa,Turkey,YEI,LTBR,9818,40.25519943,29.56259918
Bandirma,Turkey,BDM,LTBG,9865,40.31800079,27.97769928
Topel,Turkey,KCO,LTBQ,9842,40.73500061,30.08329964
İzmir,Turkey,ADB,LTBJ,10630,38.29240036,27.15699959
Çanakkale,Turkey,CKZ,LTBH,5905,40.13769913,26.42679977
Eskişehir,Turkey,AOE,LTBY,8261,39.809898,30.5194
Kars,Turkey,KSY,LTCF,11483,40.56219864,43.11500168
Mardin,Turkey,MQM,LTCR,8204,37.22330093,40.63169861
Erzurum,Turkey,ERZ,LTCE,12500,39.95650101,41.17020035
Siirt,Turkey,SXZ,LTCL,5905,37.97890091,41.8404007
Dalaman,Turkey,DLM,LTBS,9842,36.71310043,28.79249954
Batman,Turkey,BAL,LTCJ,10000,37.92900085,41.11660004
Muş,Turkey,MSR,LTCK,11649,38.74779892,41.66120148
Edremit,Turkey,EDO,LTFD,9842,39.55459976,27.01379967
Belgrade,Serbia,BEG,LYBE,11155,44.81840134,20.3090992
Adıyaman,Turkey,ADF,LTCP,8212,37.73139954,38.46889877
Samana,Dominican Republic,AZS,MDCY,9843,19.2670002,-69.74199677
Agri,Turkey,AJI,LTCO,6562,39.65454102,43.02597809
Elazığ,Turkey,EZS,LTCA,9842,38.60689926,39.29140091
Isparta,Turkey,ISE,LTFC,9843,37.85540009,30.36840057
Bălți,Moldova,BZY,LUBL,7245,47.843056,27.777222
Roatan Island,Honduras,RTB,MHRO,7349,16.316799,-86.523003
Puerto Plata,Dominican Republic,POP,MDPP,10108,19.75790024,-70.56999969
Ocho Rios,Jamaica,OCJ,MKBS,3000,18.4041996,-76.96900177
Guadalajara,Mexico,GDL,MMGL,13140,20.52179909,-103.310997
Sliač,Slovakia,SLD,LZSL,7874,48.63779831,19.13409996
Žilina,Slovakia,ILZ,LZZI,3773,49.23149872,18.6135006
Çorlu,Turkey,TEQ,LTBU,9844,41.13819885,27.91909981
Ciudad del Carmen,Mexico,CME,MMCE,7218,18.65369987,-91.7990036
Coban,Guatemala,CBV,MGCB,3340,15.46899986,-90.40670013
La Isabela,Dominican Republic,JBQ,MDJB,5412,18.57250023,-69.98560333
Tivat,Montenegro,TIV,LYTV,8208,42.40470123,18.72330093
Cozumel,Mexico,CZM,MMCZ,10165,20.5223999,-86.92559814
Ciudad Victoria,Mexico,CVM,MMCV,7218,23.70330048,-98.95649719
Barahona,Dominican Republic,BRX,MDBH,9843,18.25149918,-71.12039948
Colima,Mexico,CLQ,MMIA,7546,19.277,-103.577002
Podgorica,Montenegro,TGD,LYPG,8202,42.359402,19.2519
Monterrey Del Norte,Mexico,NTR,MMAN,6598,25.865601,-100.237
Santo Domingo,Dominican Republic,SDQ,MDSD,11000,18.42970085,-69.66889954
Silao,Mexico,BJX,MMLO,11483,20.9935,-101.481003
Şanlıurfa,Turkey,SFQ,LTCH,7103,37.09429932,38.8470993
Puerto San José,Guatemala,GSJ,MGSJ,6595,13.93620014,-90.83580017
Tepic,Mexico,TPQ,MMEP,7546,21.4195,-104.843002
Kingston,Jamaica,KIN,MKJP,8900,17.93569946,-76.78749847
Cabo Rojo,Dominican Republic,CBJ,MDCR,4950,17.92900085,-71.64479828
Hakkari,Turkey,YKO,LTCW,10499,37.5497,44.2381
Trujillo,Honduras,TJI,MHTJ,3515,15.9268,-85.938202
Istanbul Sabiha G.,Turkey,SAW,LTFJ,9843,40.89860153,29.30920029
South Caicos,Turks and Caicos Islands,XSC,MBSC,5991,21.51569939,-71.52850342
Guanaja,Honduras,GJA,MHNJ,3990,16.4454,-85.906601
Poprad,Slovakia,TAT,LZTT,8530,49.07360077,20.24110031
Chetumal,Mexico,CTM,MMCM,7244,18.50469971,-88.32679749
Celaya,Mexico,CYW,MMCY,6284,20.546,-100.887001
Bodrum,Turkey,BJV,LTFE,9842,37.25059891,27.66430092
Rubelsanto,Guatemala,RUV,MGRB,4690,15.99199963,-90.44529724
Cockburn Town,Turks and Caicos Islands,GDT,MBGT,6362,21.44449997,-71.14230347
Trabzon,Turkey,TZX,LTCG,8661,40.99509811,39.78969955
Tela,Honduras,TEA,MHTE,4415,15.7759,-87.4758
Chichen Itza,Mexico,CZA,MMCT,9186,20.6413002,-88.44619751
Saltillo,Mexico,SLW,MMIO,9506,25.54949951,-100.9290009
Guaymas,Mexico,GYM,MMGM,7710,27.96899986,-110.9250031
Lázaro Cárdenas,Mexico,LZC,MMLC,4900,18.00169945,-102.2210007
San Benito,Guatemala,FRS,MGTK,9842,16.91379929,-89.86640167
Ixtepec,Mexico,IZT,MMIT,7640,16.449301,-95.093697
Hermosillo,Mexico,HMO,MMHO,7546,29.09589958,-111.0479965
Huatulco,Mexico,HUX,MMBT,8858,15.7753,-96.262604
Culiacán,Mexico,CUL,MMCL,7546,24.76449966,-107.4749985
Santiago,Dominican Republic,STI,MDST,8595,19.40609932,-70.60469818
Ciudad Juárez,Mexico,CJS,MMCS,8858,31.63610077,-106.4290009
Şırnak,Turkey,NKT,LTCV,9843,37.3647,42.0582
Puerto Barrios,Guatemala,PBR,MGPB,8880,15.7309,-88.583801
Erzincan,Turkey,ERC,LTCD,9842,39.71020126,39.52700043
Ciudad Obregón,Mexico,CEN,MMCN,7546,27.39259911,-109.8330002
Los Mochis,Mexico,LMM,MMLM,6562,25.68519974,-109.0810013
Kahramanmaraş,Turkey,KCM,LTCN,7546,37.53882599,36.95352173
La Ceiba,Honduras,LCE,MHLC,9875,15.7425,-86.852997
Ken Jones,Jamaica,POT,MKKJ,3412,18.19879913,-76.53450012
Retalhuleu,Guatemala,RER,MGRT,5065,14.52099991,-91.69730377
Hatay,Turkey,HTY,LTDA,9843,36.36277771,36.28222275
Tegucigalpa,Honduras,TGU,MHTG,6112,14.06089973,-87.21720123
San Pedro Sula,Honduras,SAP,MHLM,9203,15.4526,-87.923599
Durango,Mexico,DGO,MMDO,9514,24.12420082,-104.5279999
Providenciales Island,Turks and Caicos Islands,PLS,MBPV,7598,21.77359962,-72.26589966
North Caicos,Turks and Caicos Islands,NCA,MBNC,4245,21.9175,-71.939598
Piešťany,Slovakia,PZY,LZPP,6562,48.62519836,17.82839966
Campeche,Mexico,CPE,MMCP,8202,19.81679916,-90.50029755
Guatemala City,Guatemala,GUA,MGGT,9800,14.5833,-90.527496
Chişinău,Moldova,KIV,LUKK,11779,46.92770004,28.93099976
Mérida,Mexico,MID,MMMD,10499,20.93700027,-89.65769959
La Paz,Mexico,LAP,MMLP,8202,24.0727005,-110.3619995
Van,Turkey,VAN,LTCI,9022,38.46820068,43.33229828
Nuevo Laredo,Mexico,NLD,MMNL,6562,27.44389915,-99.57050323
Mexico City,Mexico,MEX,MMMX,12966,19.4363,-99.072098
Acapulco,Mexico,ACA,MMAA,10832,16.75709915,-99.7539978
Cuernavaca,Mexico,CVJ,MMCB,9439,18.83480072,-99.26129913
Aguascalientes,Mexico,AGU,MMAS,9843,21.705601,-102.318001
La Romana,Dominican Republic,LRM,MDLR,9676,18.45070076,-68.91179657
Skopje,Macedonia,SKP,LWSK,8038,41.961601,21.621401
Diyarbakir,Turkey,DIY,LTCC,11644,37.89390183,40.20100021
Chihuahua,Mexico,CUU,MMCU,8530,28.70289993,-105.9649963
Puebla,Mexico,PBC,MMPB,11811,19.15810013,-98.37139893
Poza Rica,Mexico,PAZ,MMPA,5906,20.60269928,-97.46080017
Košice,Slovakia,KSC,LZKZ,10171,48.6631012,21.24110031
Oaxaca,Mexico,OAX,MMOX,8038,16.99990082,-96.72660065
Mexicali,Mexico,MXL,MMML,8530,32.6306,-115.241997
Loreto,Mexico,LTO,MMLT,7218,25.98920059,-111.3479996
Montego Bay,Jamaica,MBJ,MKJS,8735,18.50370026,-77.91339874
Puerto Vallarta,Mexico,PVR,MMPR,10171,20.68009949,-105.2539978
Gazipaşa,Turkey,GZP,LTGP,7710,36.299217,32.300598
Gibraltar,Gibraltar,GIB,LXGB,6000,36.15119934,-5.34965992
Xalapa,Mexico,JAL,MMJA,5577,19.47509956,-96.79750061
Mazatlán,Mexico,MZT,MMMZ,8858,23.16139984,-106.2659988
Piedras Negras,Mexico,PDS,MMPG,6655,28.627399,-100.535004
Tuxtla Gutiérrez,Mexico,TGZ,MMTG,8202,16.56360054,-93.02249908
Morelia,Mexico,MLM,MMMM,11155,19.84989929,-101.0250015
Monterrey General E.,Mexico,MTY,MMMY,9843,25.7784996,-100.1070023
Ciudad Constitución,Mexico,CUA,MMDA,5249,25.05380058,-111.6149979
Ohrid,Macedonia,OHD,LWOH,8366,41.18,20.7423
Minatitlán,Mexico,MTT,MMMT,6890,18.10339928,-94.58070374
Bratislava,Slovakia,BTS,LZIB,10466,48.17020035,17.21269989
Matamoros,Mexico,MAM,MMMA,7546,25.76989937,-97.52529907
Nis,Serbia,INI,LYNI,8202,43.337299,21.853701
Monclova,Mexico,LOV,MMMV,6890,26.9557,-101.470001
San José del Cabo,Mexico,SJD,MMSD,9843,23.15180016,-109.7210007
Tinson Pen,Jamaica,KTP,MKTP,4300,17.98859978,-76.82379913
Punta Cana,Dominican Republic,PUJ,MDPC,10171,18.56739998,-68.36340332
Uruapan,Mexico,UPN,MMPN,7874,19.39669991,-102.0390015
Puerto Escondido,Mexico,PXM,MMPS,7546,15.8769,-97.089103
San Luis Potosí,Mexico,SLP,MMSP,9867,22.25429916,-100.9309998
Tampico,Mexico,TAM,MMTM,8366,22.29640007,-97.86589813
Toluca,Mexico,TLC,MMTO,13780,19.33709908,-99.56600189
Torreón,Mexico,TRC,MMTC,9022,25.56830025,-103.4110031
Querétaro,Mexico,QRO,MMQT,11483,20.6173,-100.185997
Reynosa,Mexico,REX,MMRX,6243,26.0089,-98.2285
Tijuana,Mexico,TIJ,MMTJ,9711,32.54109955,-116.9700012
Zacatecas,Mexico,ZCL,MMZC,9843,22.89710045,-102.6869965
Veracruz,Mexico,VER,MMVR,7874,19.14590073,-96.18730164
Villahermosa,Mexico,VSA,MMVA,7218,17.99699974,-92.81739807
Tapachula,Mexico,TAP,MMTP,6562,14.79430008,-92.37000275
San Jose Int,Costa Rica,SJO,MROC,9882,9.993860245,-84.20880127
Nicoya,Costa Rica,NOB,MRNS,3281,9.976490021,-85.65299988
Guantánamo,Cuba,GAO,MUGT,8025,20.08530045,-75.15830231
Havana Int,Cuba,HAV,MUHA,13123,22.98920059,-82.40910339
Ixtapa,Mexico,ZIH,MMZH,8202,17.60160065,-101.4609985
Puerto Jimenez,Costa Rica,PJM,MRPJ,2707,8.533329964,-83.30000305
Santiago,Panama,SYP,MPSA,3937,8.085599899,-80.94529724
Holguin,Cuba,HOG,MUHG,10624,20.78560066,-76.31510162
Belize City,Belize,BZE,MZBZ,7100,17.53910065,-88.30819702
Avarua,Cook Islands,RAR,NCRG,7638,-21.20269966,-159.8059998
Governor's Harbour,Bahamas,GHB,MYEM,8024,25.28470039,-76.33100128
Duncan Town,Bahamas,DCT,MYRD,3800,22.18180084,-75.72949982
Tocumen,Panama,PTY,MPTO,10006,9.071359634,-79.38349915
Lifuka,Tonga,HPA,NFTL,3937,-19.77700043,-174.3410034
Manzanillo,Cuba,MZO,MUMZ,7875,20.28809929,-77.08920288
Mangrove Cay,Bahamas,MAY,MYAB,5000,24.28770065,-77.68460083
Quepos,Costa Rica,XQP,MRQP,3609,9.443160057,-84.12979889
Treasure Cay,Bahamas,TCB,MYAT,7001,26.74530029,-77.39129639
San Nicolás,Cuba,QSN,MUNB,3300,22.7560997,-81.92089844
Bluefileds,Nicaragua,BEF,MNBL,6625,11.99100018,-83.77410126
Trinidad,Cuba,TND,MUTD,5909,21.78829956,-79.99720001
Nuku'alofa,Tonga,TBU,NFTF,8795,-21.24119949,-175.1499939
North Eleuthera,Bahamas,ELH,MYEH,6020,25.47489929,-76.6835022
Punta Arenas,Costa Rica,BAI,MRBA,3248,9.163949,-83.330171
Cancún,Mexico,CUN,MMUN,11483,21.03650093,-86.87709808
Vava'u Island,Tonga,VAV,NFTV,5593,-18.58530045,-173.9620056
Pinar del Rio,Cuba,QPD,MUPR,3675,22.42140007,-83.67839813
Los Chiles,Costa Rica,LSL,MRLC,4265,11.03530025,-84.70610046
Corredores,Costa Rica,OTR,MRCC,3281,8.601559639,-82.96859741
Cayo Coco,Cuba,CCC,MUCC,9842,22.46100044,-78.32839966
Nadi,Fiji,NAN,NFFN,10739,-17.7553997,177.4429932
Stella Maris,Bahamas,SML,MYLS,4000,23.582317,-75.268621
San Salvador,Bahamas,ZSA,MYSM,8000,24.06329918,-74.52400208
Marsh Harbour,Bahamas,MHH,MYAM,4998,26.5114,-77.083503
Cap Haitien,Haiti,CAP,MTCH,8701,19.733,-72.194702
Andros,Bahamas,COX,MYAK,5300,24.158701,-77.589798
Ciego de Avila,Cuba,AVI,MUCA,11588,22.02709961,-78.78959656
Bayamo,Cuba,BYM,MUBY,6887,20.39640045,-76.62139893
Golfito,Costa Rica,GLF,MRGF,4593,8.654009819,-83.18219757
Isla Colón,Panama,BOC,MPBO,4921,9.340849876,-82.25080109
Colón,Panama,ONX,MPEJ,6001,9.356639862,-79.86740112
Cayo Largo del Sur,Cuba,CYO,MUCL,9869,21.61650085,-81.54599762
Pococi Barra d. C.,Costa Rica,BCL,MRBC,3281,10.76869965,-83.58560181
Varadero,Cuba,VRA,MUVR,11490,23.03440094,-81.43530273
Abrahams Bay,Bahamas,MYG,MYMM,7297,22.379499,-73.013494
Port-au-Prince,Haiti,PAP,MTPP,9974,18.57999992,-72.29250336
Manzanillo,Mexico,ZLO,MMZO,7218,19.14480019,-104.5589981
Norman's Cay,Bahamas,NMC,MYEN,3000,24.59429932,-76.82019806
Havana Rafael Cabrera,Cuba,UPB,MUPB,7563,23.03280067,-82.57939911
Liberia,Costa Rica,LIR,MRLB,9022,10.5933,-85.544403
Las Tunas,Cuba,VTU,MUVT,5971,20.98760033,-76.93579865
Chitré,Panama,CTD,MPCE,4921,7.987840176,-80.40969849
Andros Town,Bahamas,ASD,MYAF,4355,24.69790077,-77.79560089
Deadman's Cay,Bahamas,LGI,MYLD,4000,23.17900085,-75.09359741
Matthew Town,Bahamas,IGA,MYIG,7020,20.97500038,-73.66690063
Santiago,Cuba,SCU,MUCU,13130,19.96980095,-75.83540344
Arthur's Town,Bahamas,ATC,MYCA,7015,24.6294,-75.673797
Freeport,Bahamas,FPO,MYGF,11019,26.55870056,-78.69560242
Funafuti,Tuvalu,FUN,NGFU,5040,-8.525,179.195999
Rock Sound,Bahamas,RSD,MYER,7213,24.89507873,-76.17688179
Cat Island,Bahamas,TBI,MYCB,5050,24.3153,-75.452301
Roxana,Costa Rica,TTQ,MRAO,3118,10.42,-83.6095
Lambasa,Fiji,LBS,NFNL,3521,-16.4666996,179.3399963
Isla de la Juventud,Cuba,SZJ,MUSN,5905,21.64249992,-82.95510101
